bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,sqft_living15,sqft_lot15,month_sold,location_cluster,price
3,1.5,6.984716320118266,9774,1.0,0,0,3,7,6.984716320118266,0,465643.9528301972,530484.3219776907,284942.3022670025,7.081708586105575,9611,511224.339301701,280829.3013246502,218250.0
3,1.75,7.501082124259871,3000,1.5,0,0,4,7,7.501082124259871,0,476865.7907312897,530484.3219776907,587301.6306641265,7.038783541388542,3000,561119.2484076433,823775.1184209211,545000.0
2,1.5,7.106606137727303,1036,3.0,0,0,3,7,7.106606137727303,0,647638.6554621847,530484.3219776907,387114.1483375959,7.098375638590786,659,549106.0373514431,379580.3383269202,286308.0
4,2.25,7.77485576666552,16236,1.0,0,0,3,7,7.3395376954076745,840,436730.55633569305,530484.3219776907,650797.918732238,7.709756864454165,8925,531519.7973068745,639166.7296624419,699900.0
2,2.0,7.222566018822171,5756,1.0,0,0,3,8,7.222566018822171,0,478657.26264141046,530484.3219776907,534045.3798076923,7.22983877815125,5444,540889.7483994878,456800.6171503361,380000.0
3,3.0,7.528331766707247,7440,1.0,0,0,5,7,6.946975992135418,820,460418.6527442526,530484.3219776907,310920.24263953127,7.306531398939505,8160,559342.888372093,312610.2508973423,301350.0
4,3.0,7.975908360165538,8027,1.0,0,0,5,8,7.495541943884256,1110,424838.7753128963,530484.3219776907,583797.5680751174,7.779048644925556,7660,551860.3387458007,599270.7012048193,825000.0
3,1.0,6.897704943128636,10125,1.0,0,0,3,7,6.897704943128636,0,519446.9670290734,530484.3219776907,314115.60175054707,7.215239978730097,10125,540234.0233614536,288806.56487379165,222500.0
3,2.0,7.851661177889265,28500,1.0,0,0,3,9,7.585788821732034,600,513178.4964373225,530484.3219776907,648332.8574561403,8.029432840581244,32400,549106.0373514431,637530.2591234384,660000.0
5,1.5,7.575584651557793,9000,1.0,0,0,3,7,7.029972911706386,820,519611.03793592664,530484.3219776907,351140.46428296395,7.426549072397305,9526,525404.6872322194,380565.7282610303,275000.0
3,2.0,7.352441100243583,9635,1.0,0,0,3,7,7.138866999945524,300,440315.09008071315,530484.3219776907,300497.6749153118,7.358830898342354,8276,540889.7483994878,292686.8318304875,260750.0
3,1.75,7.4673710669175595,5200,1.0,0,1,4,8,7.4673710669175595,0,470771.6702572542,530484.3219776907,583797.5680751174,7.630461261783627,5200,540234.0233614536,599270.7012048193,660000.0
4,2.25,7.682482446534506,7007,1.0,0,0,3,8,7.3395376954076745,630,500272.68204282277,530484.3219776907,820773.0808383168,7.620705086838262,7700,540234.0233614536,615367.3426034852,562000.0
2,1.0,7.426549072397305,9250,1.0,0,0,3,7,6.756932389247553,820,417829.8221964997,530484.3219776907,568563.631945244,7.371489295214277,9542,551860.3387458007,490397.7636785536,308000.0
3,3.0,8.070906088787819,35782,1.0,0,0,3,8,7.7664168980196555,840,477635.0273973565,530484.3219776907,314115.60175054707,8.035926369891792,37887,549106.0373514431,336857.7622107062,350000.0
4,2.75,8.07402621612406,8520,1.0,0,2,4,7,7.501082124259871,1400,531065.7476383277,530484.3219776907,678557.4894376207,7.803843303538772,7360,520155.3623559539,509159.3119291613,750000.0
4,2.5,7.944492163932159,6983,2.0,0,0,3,9,7.944492163932159,0,671016.2442562828,530484.3219776907,281480.10915581556,7.862112211662748,7222,540889.7483994878,254948.21991218632,457000.0
4,1.5,7.365180126021013,10230,1.0,0,0,3,6,6.672032945461067,790,446374.5537673654,713251.398888263,310920.24263953127,7.029972911706386,6955,531519.7973068745,312610.2508973423,299980.0
3,2.0,7.886081401775745,257875,1.0,0,2,4,8,7.333023014386481,1130,531065.7476383277,530484.3219776907,582139.9993604418,7.444248649496705,64033,538925.3765020027,533870.0243789182,650000.0
4,2.5,7.9229859587111955,13093,2.0,0,0,4,9,7.9229859587111955,0,588821.6825718083,530484.3219776907,787721.3156018015,7.940939762327791,13545,531519.7973068745,881804.1625465734,745000.0
3,2.5,7.926602599181384,8820,1.0,0,0,3,7,7.549609165154532,870,482118.29711732664,674060.7972921871,364647.0281124498,7.52294091807237,10920,511224.339301701,346870.1444920982,390000.0
3,2.5,7.731930721948486,12498,2.0,0,0,4,9,7.731930721948486,0,509219.29289657215,530484.3219776907,609392.111966224,7.753623546559746,8844,511224.339301701,653232.9047665199,560000.0
4,2.5,7.904703913873747,35009,2.0,0,2,3,9,7.904703913873747,0,553579.8874474342,530484.3219776907,445454.66541160486,7.753623546559746,35040,551860.3387458007,530600.2393448985,600000.0
3,1.75,7.138866999945524,15000,1.5,0,0,4,7,7.138866999945524,0,513178.4964373225,530484.3219776907,332507.4470992653,7.783224016336037,21715,538925.3765020027,279747.29000036634,204555.0
2,2.0,7.299797366758161,6075,1.0,0,0,5,7,6.606650186198215,740,540524.8513102444,530484.3219776907,423224.8489208633,7.114769448366463,6053,525404.6872322194,416266.0025641026,276000.0
4,1.0,7.461640392208575,37238,1.5,0,0,4,7,7.461640392208575,0,487248.41579280543,530484.3219776907,582139.9993604418,7.501082124259871,18352,540234.0233614536,533870.0243789182,470000.0
3,2.5,7.705262474866325,6049,2.0,0,0,4,8,7.705262474866325,0,564109.3481478157,530484.3219776907,303219.1794956164,7.590852123688581,7226,559342.888372093,300834.043645145,325000.0
4,1.75,7.600902459542082,4000,1.5,0,0,5,7,7.27931883541462,550,645615.960266449,530484.3219776907,423905.3309613916,7.265429723253953,4000,559342.888372093,611200.9124999933,536500.0
3,1.75,7.3901814282264295,3360,1.0,0,0,5,7,6.887552571664617,640,655402.928354579,530484.3219776907,583797.5680751174,7.24422751560335,3840,531519.7973068745,549135.2427440634,532500.0
4,2.75,7.807916628926408,3600,2.0,0,0,3,8,7.402451520818244,820,693800.9167562771,727794.4216207225,650587.12270476,7.5443321080536885,3600,551860.3387458007,887472.7131782946,710000.0
3,1.0,6.917705609835305,9576,1.0,0,0,4,7,6.917705609835305,0,443034.5880285017,530484.3219776907,281480.10915581556,7.3395376954076745,9576,538925.3765020027,254948.21991218632,201700.0
4,3.5,8.268731832117737,8391,2.0,0,0,3,10,8.268731832117737,0,647638.6554621847,530484.3219776907,820773.0808383168,8.24800570160062,12268,559342.888372093,827566.4640580064,1040000.0
6,2.75,8.457443187010464,11000,2.0,0,3,3,10,8.213381737034572,1020,652805.9933992974,530484.3219776907,853509.2978188244,7.989560449333865,5300,549106.0373514431,851198.7467183303,2180000.0
3,1.5,7.6255950721324535,6384,1.0,0,0,3,7,7.2078598714324755,700,458268.3401256494,530484.3219776907,423905.3309613916,7.371489295214277,7214,540889.7483994878,444116.23508801695,442000.0
2,1.0,7.064759027791802,10621,1.0,0,0,3,7,7.064759027791802,0,481356.0659718331,530484.3219776907,445454.66541160486,7.200424892944957,9832,561119.2484076433,410136.15918944305,295000.0
3,2.0,7.644919344958857,5015,1.5,0,0,5,7,7.644919344958857,0,496278.4449569552,530484.3219776907,1116017.851737276,7.5652752818989315,4250,540889.7483994878,887472.7131782946,785000.0
3,1.5,7.1308988302963465,219978,1.0,0,0,4,6,7.1308988302963465,0,482118.29711732664,530484.3219776907,364647.0281124498,7.5652752818989315,210394,551860.3387458007,466317.2890956389,350000.0
4,2.5,7.933796874815411,43091,2.0,0,0,4,9,7.933796874815411,0,588821.6825718083,530484.3219776907,707984.7104607035,7.919356190660617,35290,561119.2484076433,674552.3415468142,665000.0
4,2.5,7.749322464660356,7379,2.0,0,0,3,8,7.749322464660356,0,509219.29289657215,530484.3219776907,300497.6749153118,7.709756864454165,7614,531519.7973068745,292686.8318304875,316000.0
2,1.0,6.492239835020471,5000,1.0,0,0,3,6,6.492239835020471,0,590382.5320805196,530484.3219776907,323529.23106608837,6.907755278982137,5000,561119.2484076433,437957.3324324325,175000.0
3,2.25,7.258412150595307,1309,3.0,0,0,3,8,7.258412150595307,0,647638.6554621847,530484.3219776907,585504.4834710744,7.313220387090301,1282,561119.2484076433,673943.8953426692,510000.0
3,2.25,7.333023014386481,3056,2.0,0,0,3,7,7.333023014386481,0,553569.0091185404,530484.3219776907,663034.9404388588,7.352441100243583,3064,508272.0541082164,684437.013543442,448000.0
3,2.5,7.731930721948486,4757,2.0,0,0,3,8,7.731930721948486,0,553569.0091185404,530484.3219776907,787721.3156018015,7.731930721948486,4534,551860.3387458007,653232.9047665199,625000.0
2,1.0,7.843848638152472,21675,1.0,0,1,4,7,7.383989457978509,940,458268.3401256494,530484.3219776907,306891.5356621159,7.615791072035833,10591,561119.2484076433,282950.69612854405,446000.0
4,2.5,7.635303886259415,8473,1.0,0,0,4,8,7.1308988302963465,820,531065.7476383277,530484.3219776907,820773.0808383168,7.635303886259415,9499,549106.0373514431,884264.8088465261,775000.0
3,1.0,7.5443321080536885,3330,1.5,0,0,4,7,7.237059026124737,500,552938.3819801982,530484.3219776907,585504.4834710744,7.333023014386481,3330,549106.0373514431,673943.8953426692,570000.0
4,3.25,8.013012110368916,4000,1.5,0,0,5,8,7.560080465021827,1100,655402.928354579,530484.3219776907,1116017.851737276,7.783224016336037,4000,525404.6872322194,887472.7131782946,1272000.0
4,2.75,8.499029220788566,15139,1.0,0,0,4,10,7.847762537473608,2350,519611.03793592664,530484.3219776907,1343776.1244068546,8.289037098278483,15139,531519.7973068745,1677134.051214756,1544500.0
2,1.5,7.170119543449628,1229,2.0,0,0,3,8,7.05617528410041,140,696470.1816004473,530484.3219776907,587301.6306641265,7.265429723253953,1255,551860.3387458007,599270.7012048193,482000.0
5,3.0,7.824046010856292,11779,1.0,0,0,4,8,7.346010209913293,950,421915.49458644434,530484.3219776907,856784.4329896907,7.855544677915663,12055,559342.888372093,958238.4418778239,730000.0
4,2.5,8.303999970955196,9630,1.0,0,3,4,9,7.61085279039525,2020,537697.627196065,530484.3219776907,790006.7768692325,8.058327306580958,8025,540889.7483994878,790006.7768692325,1400000.0
3,2.75,7.897296472595885,10443,1.0,0,0,3,9,7.897296472595885,0,615059.6779141066,530484.3219776907,663034.9404388588,7.272398392570047,4185,508272.0541082164,651703.6235335087,829000.0
5,2.5,8.258422462458876,42733,1.0,0,3,4,8,7.7406644019172415,1560,457184.9026076011,530484.3219776907,281480.10915581556,7.832014180505469,19353,549106.0373514431,290610.91578939714,430000.0
1,0.75,6.253828811575473,12981,1.0,0,0,5,3,6.253828811575473,0,496278.4449569552,530484.3219776907,317907.32123919635,7.200424892944957,12233,508272.0541082164,302416.24779720313,262000.0
3,2.0,7.6324011266014535,46173,2.0,0,0,5,7,7.6324011266014535,0,476865.7907312897,530484.3219776907,495772.9365671088,7.402451520818244,21780,549106.0373514431,443232.4044778494,567035.0
2,1.75,7.200424892944957,1368,2.0,0,0,3,7,6.966024187106113,280,647638.6554621847,530484.3219776907,650587.12270476,7.8160138391590275,1707,531519.7973068745,887472.7131782946,520000.0
4,2.5,7.9996785794994505,8786,2.0,0,0,3,8,7.9996785794994505,0,553569.0091185404,530484.3219776907,364647.0281124498,7.9996785794994505,6718,531519.7973068745,380031.2179069934,382500.0
3,1.75,7.6255950721324535,9045,2.0,0,0,4,6,7.6255950721324535,0,447373.468996527,530484.3219776907,352546.37760416674,7.090076835776092,9045,551860.3387458007,300683.211525703,273000.0
3,1.0,7.07326971745971,6947,1.0,0,0,4,7,7.07326971745971,0,465643.9528301972,530484.3219776907,303219.1794956164,7.473069088032197,8657,508272.0541082164,300834.043645145,248000.0
2,1.0,6.756932389247553,5080,1.0,0,0,3,7,6.756932389247553,0,459726.9610600864,530484.3219776907,243940.12220383371,7.1308988302963465,6477,551860.3387458007,285385.3373275466,209950.0
3,2.25,7.114769448366463,11601,1.0,0,0,4,7,6.813444599510896,320,553579.8874474342,530484.3219776907,317907.32123919635,7.506591780070841,8465,538925.3765020027,302416.24779720313,273000.0
4,2.75,7.867105500316739,4160,3.0,0,0,5,8,7.554858521040676,700,690669.9666997599,530484.3219776907,585504.4834710744,7.293017679772782,4140,561119.2484076433,549135.2427440634,650000.0
3,2.5,7.882314918980268,9380,1.0,0,0,5,8,7.426549072397305,970,500667.76954139053,530484.3219776907,415784.59782608703,7.745002803515839,9600,549106.0373514431,505630.67325424944,590000.0
4,2.5,8.016317898503415,7187,2.0,0,0,3,9,8.016317898503415,0,560603.4142857143,530484.3219776907,820773.0808383168,8.016317898503415,7187,538925.3765020027,615367.3426034852,815000.0
3,2.5,7.313220387090301,2255,2.0,0,0,3,7,7.313220387090301,0,560603.4142857143,530484.3219776907,609392.111966224,7.272398392570047,2040,549106.0373514431,636496.5908741066,348000.0
3,1.0,6.877296071497429,5922,1.5,0,0,3,7,6.877296071497429,0,470061.476880327,530484.3219776907,472908.8885350434,7.455876687491824,6128,538925.3765020027,474195.4477190849,354950.0
3,1.75,7.414572881350589,7350,1.0,0,0,2,8,7.414572881350589,0,481182.637681609,530484.3219776907,284942.3022670025,7.517520850603031,7673,538925.3765020027,317751.72305297136,188000.0
4,2.5,7.90100705199242,9320,2.0,0,0,4,8,7.90100705199242,0,501231.18861786096,530484.3219776907,820773.0808383168,7.659171367666058,8056,561119.2484076433,827566.4640580064,837500.0
4,2.0,7.640123172695364,6360,1.0,0,0,3,7,7.1929342212158,750,459726.9610600864,530484.3219776907,423224.8489208633,7.640123172695364,6741,540234.0233614536,416266.0025641026,352800.0
5,1.75,7.762170607138205,7800,1.0,0,0,4,8,7.31986492980897,840,465643.9528301972,530484.3219776907,650797.918732238,7.705262474866325,8400,551860.3387458007,635365.7034321438,754000.0
2,2.25,7.07326971745971,2090,2.0,0,0,3,7,7.07326971745971,0,577596.4615384614,530484.3219776907,650587.12270476,7.346010209913293,2812,538925.3765020027,887472.7131782946,447500.0
3,1.0,7.371489295214277,4600,1.5,0,0,4,7,7.162397497355718,300,645615.960266449,530484.3219776907,583797.5680751174,7.478734825567875,4350,525404.6872322194,599270.7012048193,572500.0
4,2.75,7.989560449333865,49658,1.0,0,0,4,8,7.989560449333865,0,459726.9610600864,625902.5909148105,436509.20952926256,7.450079569807499,54672,549106.0373514431,466317.2890956389,424900.0
3,2.5,7.575584651557793,9906,2.0,0,0,3,8,7.575584651557793,0,553665.8256541081,530484.3219776907,692306.6178160912,7.528331766707247,7689,559342.888372093,671331.5983352674,530000.0
8,4.0,8.299037181613066,7500,1.0,0,0,3,8,7.605890001053122,2010,465643.9528301972,530484.3219776907,587301.6306641265,7.352441100243583,3737,540234.0233614536,549135.2427440634,900000.0
3,2.5,7.450079569807499,6847,2.0,0,0,3,7,7.450079569807499,0,509219.29289657215,530484.3219776907,281480.10915581556,7.383989457978509,7790,549106.0373514431,290610.91578939714,263000.0
3,2.5,7.554858521040676,5562,2.0,0,0,3,8,7.554858521040676,0,553665.8256541081,530484.3219776907,609392.111966224,7.570443252057374,4647,511224.339301701,653232.9047665199,496600.0
3,1.0,7.24422751560335,4800,1.0,0,0,4,6,6.551080335043404,700,544859.0837319986,530484.3219776907,553307.2604204864,7.293017679772782,6000,540889.7483994878,437957.3324324325,435000.0
5,3.5,8.253227645581772,8279,2.0,0,0,3,9,8.253227645581772,0,736415.836067593,530484.3219776907,692306.6178160912,8.180320874773685,8279,549106.0373514431,881804.1625465734,875000.0
4,5.5,8.52912176228151,10320,2.0,0,0,3,11,8.52912176228151,0,645946.7346937442,530484.3219776907,1343776.1244068546,8.009695357742922,10080,559342.888372093,1677134.051214756,2150000.0
3,2.5,7.795646536334594,15264,2.0,0,0,3,8,7.795646536334594,0,566605.8921425659,530484.3219776907,296957.726882056,7.723120092266331,10416,561119.2484076433,285385.3373275466,362300.0
3,1.0,7.293017679772782,7930,1.0,0,0,3,7,6.975413927455952,400,484729.09882168256,530484.3219776907,678557.4894376207,7.272398392570047,8100,540889.7483994878,553781.5115816655,399950.0
3,1.0,7.1308988302963465,9126,1.0,0,0,3,7,7.1308988302963465,0,417829.8221964997,530484.3219776907,707984.7104607035,7.272398392570047,10620,559342.888372093,674552.3415468142,330000.0
3,2.5,7.3901814282264295,7320,2.0,0,0,3,7,7.3901814282264295,0,588821.6825718083,530484.3219776907,364647.0281124498,7.346010209913293,7686,520155.3623559539,346870.1444920982,276900.0
1,2.5,7.506591780070841,3008,2.0,0,0,3,7,6.993932975223189,730,690669.9666997599,674060.7972921871,585504.4834710744,7.528331766707247,3420,540889.7483994878,673943.8953426692,680000.0
2,1.0,6.646390514847729,5185,1.0,0,0,3,7,6.646390514847729,0,436675.32599972136,530484.3219776907,423905.3309613916,7.138866999945524,6550,551860.3387458007,437957.3324324325,378510.0
3,2.5,7.258412150595307,1237,3.0,0,0,3,8,7.258412150595307,0,689371.2543478261,530484.3219776907,587301.6306641265,7.31986492980897,2501,549106.0373514431,599270.7012048193,510000.0
4,1.75,7.8632667240095735,11325,1.0,0,0,4,7,7.383989457978509,990,417829.8221964997,530484.3219776907,303219.1794956164,7.450079569807499,11088,549106.0373514431,285385.3373275466,304900.0
3,1.75,7.05617528410041,6120,1.0,0,0,3,7,6.946975992135418,120,551896.9068643054,530484.3219776907,622928.2574468085,7.333023014386481,6120,511224.339301701,562314.7046450656,450000.0
3,2.5,7.828038032125829,3819,2.0,0,0,3,8,7.828038032125829,0,615059.6779141066,530484.3219776907,648332.8574561403,7.832014180505469,3990,549106.0373514431,671892.8182954505,667000.0
3,2.25,7.67786350067821,7500,2.0,0,0,3,10,7.67786350067821,0,577869.7207637965,530484.3219776907,1116017.851737276,7.346010209913293,3839,540234.0233614536,887472.7131782946,1010000.0
3,2.5,7.484368643286131,6527,2.0,0,0,3,8,7.484368643286131,0,588821.6825718083,530484.3219776907,332507.4470992653,7.620705086838262,8840,549106.0373514431,279747.29000036634,265000.0
4,2.25,8.080237416216702,9935,2.0,0,0,3,8,8.080237416216702,0,478657.26264141046,530484.3219776907,465802.3276323775,7.944492163932159,9722,551860.3387458007,505630.67325424944,625000.0
5,2.5,7.992944547318106,9877,1.0,0,0,4,7,7.299797366758161,1480,459726.9610600864,530484.3219776907,804703.7038499753,7.549609165154532,9877,538925.3765020027,691044.829472056,550000.0
3,1.0,7.07326971745971,5350,1.5,0,0,4,6,7.07326971745971,0,447373.468996527,530484.3219776907,310920.24263953127,7.306531398939505,5350,525404.6872322194,312610.2508973423,260000.0
3,1.5,7.4673710669175595,32500,1.0,0,0,4,7,7.4673710669175595,0,440315.09008071315,530484.3219776907,623300.4662576644,7.506591780070841,102801,549106.0373514431,636496.5908741066,410000.0
4,2.5,7.867105500316739,3277,1.5,0,0,5,8,7.560080465021827,690,533028.2211331121,530484.3219776907,585504.4834710744,7.501082124259871,3277,549106.0373514431,673943.8953426692,1000000.0
6,2.0,7.937374696163295,29985,1.0,0,0,5,7,7.24422751560335,1400,460418.6527442526,530484.3219776907,352546.37760416674,7.590852123688581,29985,525404.6872322194,460914.59554298007,405000.0
3,1.0,7.081708586105575,4120,1.0,0,0,3,6,7.081708586105575,0,592148.6054356643,530484.3219776907,423224.8489208633,7.215239978730097,4635,508272.0541082164,416266.0025641026,320000.0
2,1.0,6.917705609835305,6180,1.0,0,0,3,6,6.917705609835305,0,476865.7907312897,530484.3219776907,423224.8489208633,7.352441100243583,6180,551860.3387458007,416266.0025641026,325000.0
3,2.0,7.640123172695364,5750,1.0,0,0,5,7,6.946975992135418,1040,645615.960266449,530484.3219776907,614858.8294539207,7.444248649496705,4830,511224.339301701,611200.9124999933,660000.0
5,3.25,7.867105500316739,3642,2.0,0,0,3,8,7.640123172695364,530,560603.4142857143,530484.3219776907,423224.8489208633,7.4673710669175595,3118,520155.3623559539,416266.0025641026,440000.0
3,1.0,7.299797366758161,5100,1.5,0,0,3,7,7.299797366758161,0,509396.8766378242,521611.0380625647,585504.4834710744,7.170119543449628,5100,540234.0233614536,549135.2427440634,397500.0
3,1.75,7.438383530044307,6500,1.0,0,0,3,8,7.438383530044307,0,443034.5880285017,530484.3219776907,622928.2574468085,7.539027055823995,6000,538925.3765020027,851198.7467183303,559000.0
3,2.5,7.383989457978509,6732,2.0,0,0,3,7,7.383989457978509,0,501231.18861786096,530484.3219776907,296957.726882056,7.426549072397305,7414,559342.888372093,297308.4361336158,210000.0
4,1.5,7.560080465021827,6000,2.0,0,1,3,7,7.560080465021827,0,537697.627196065,530484.3219776907,306891.5356621159,7.560080465021827,6000,538925.3765020027,282950.69612854405,406000.0
3,2.0,7.926602599181384,89298,2.0,0,0,3,9,7.926602599181384,0,577596.4615384614,530484.3219776907,445454.66541160486,7.620705086838262,109771,525404.6872322194,412488.53038950963,472000.0
3,1.0,7.3777589082278725,7161,1.0,0,0,3,8,7.3777589082278725,0,503112.49947617564,530484.3219776907,423224.8489208633,7.473069088032197,8280,525404.6872322194,416266.0025641026,475000.0
4,2.5,7.908387159290043,10006,2.0,0,0,3,9,7.908387159290043,0,588821.6825718083,530484.3219776907,692306.6178160912,7.908387159290043,10759,549106.0373514431,672306.8146004187,594950.0
3,1.75,7.306531398939505,6930,1.0,0,0,4,7,7.306531398939505,0,564109.3481478157,530484.3219776907,296957.726882056,7.539027055823995,6861,559342.888372093,297308.4361336158,245000.0
3,1.75,7.539027055823995,5978,1.0,0,0,5,7,6.84587987526405,940,494167.4196378224,530484.3219776907,586484.5820887666,7.5652752818989315,4770,559342.888372093,535480.5531914893,562000.0
3,2.75,7.4205789054108005,3330,1.5,0,0,4,7,7.4205789054108005,0,607036.94412556,530484.3219776907,587301.6306641265,7.222566018822171,5000,525404.6872322194,823775.1184209211,485000.0
4,1.75,7.575584651557793,10219,1.0,0,0,3,7,7.575584651557793,0,432468.81302461855,530484.3219776907,387114.1483375959,7.313220387090301,9099,511224.339301701,379580.3383269202,395000.0
5,3.5,8.013012110368916,15305,2.0,0,0,3,10,7.709756864454165,790,477635.0273973565,530484.3219776907,1173022.0350880993,8.210668031162976,14486,551860.3387458007,1140369.1769357836,754000.0
4,2.5,7.620705086838262,22653,2.0,0,0,3,7,7.620705086838262,0,536237.0162203232,530484.3219776907,239806.8087584579,7.61085279039525,20502,559342.888372093,227930.1778169582,350000.0
3,1.75,7.444248649496705,7210,1.0,0,0,4,7,7.122866658599083,470,500272.68204282277,530484.3219776907,303219.1794956164,7.517520850603031,7245,531519.7973068745,300834.043645145,273148.0
4,2.5,7.590852123688581,7334,2.0,0,0,3,7,7.590852123688581,0,553569.0091185404,530484.3219776907,364647.0281124498,7.52294091807237,7134,551860.3387458007,346870.1444920982,361500.0
4,2.5,8.196987927258897,7482,2.0,0,0,3,10,8.196987927258897,0,645946.7346937442,530484.3219776907,281752.17814043397,7.3777589082278725,15716,551860.3387458007,278048.77387316036,500000.0
4,2.5,7.944492163932159,6180,2.0,0,0,3,9,7.6255950721324535,770,671016.2442562828,530484.3219776907,423224.8489208633,7.237059026124737,4635,561119.2484076433,416266.0025641026,735000.0
3,2.5,7.346010209913293,4486,2.0,0,0,3,7,7.346010209913293,0,696470.1816004473,530484.3219776907,281480.10915581556,7.438383530044307,4487,559342.888372093,290610.91578939714,280000.0
3,1.0,7.07326971745971,7200,1.0,0,0,4,7,7.07326971745971,0,465643.9528301972,530484.3219776907,352546.37760416674,7.07326971745971,7200,508272.0541082164,300834.043645145,249500.0
4,2.75,7.975908360165538,7712,1.0,0,0,3,7,7.3777589082278725,1310,578267.8310337551,530484.3219776907,231089.195287917,7.705262474866325,6649,511224.339301701,279747.29000036634,292000.0
4,2.5,7.832014180505469,13156,1.0,0,0,3,8,7.326465613840322,1000,481182.637681609,530484.3219776907,648332.8574561403,7.6255950721324535,10940,511224.339301701,615367.3426034852,565000.0
3,3.5,8.125630988477065,3333,3.0,0,0,3,10,7.937374696163295,580,645946.7346937442,530484.3219776907,650587.12270476,7.933796874815411,5000,549106.0373514431,887472.7131782946,1190000.0
4,2.25,7.727535110475448,8196,1.0,0,0,5,7,7.047517221357296,1120,481356.0659718331,530484.3219776907,534045.3798076923,7.560080465021827,10122,531519.7973068745,561410.3447098681,500000.0
3,2.25,7.539027055823995,100623,1.5,0,0,3,8,7.539027055823995,0,509219.29289657215,727794.4216207225,582139.9993604418,7.832014180505469,21689,540234.0233614536,528156.0531109399,530000.0
3,2.0,6.966024187106113,11765,1.0,0,0,4,6,6.966024187106113,0,537697.627196065,530484.3219776907,472908.8885350434,7.313220387090301,9151,551860.3387458007,446565.6132302856,336000.0
3,2.25,7.605890001053122,7495,1.0,0,0,4,8,7.358830898342354,440,481182.637681609,530484.3219776907,623300.4662576644,7.6255950721324535,8402,508272.0541082164,881804.1625465734,620000.0
5,1.5,7.595889917718538,18200,1.0,0,0,3,7,7.595889917718538,0,459726.9610600864,530484.3219776907,310920.24263953127,7.528331766707247,8658,508272.0541082164,312610.2508973423,178000.0
3,2.5,7.383989457978509,1246,2.0,0,1,3,9,6.984716320118266,530,689371.2543478261,530484.3219776907,862706.8713188753,7.383989457978509,1249,540234.0233614536,823775.1184209211,659950.0
2,1.75,7.495541943884256,224769,1.0,0,0,3,7,7.258412150595307,380,484729.09882168256,713251.398888263,364647.0281124498,7.3901814282264295,112384,531519.7973068745,460914.59554298007,400000.0
3,1.0,7.24422751560335,10800,1.0,0,0,3,6,7.24422751560335,0,432468.81302461855,530484.3219776907,534045.3798076923,7.265429723253953,10000,511224.339301701,456800.6171503361,279900.0
2,1.0,6.579251212010101,5913,1.0,0,0,3,6,6.579251212010101,0,496278.4449569552,530484.3219776907,423224.8489208633,7.352441100243583,6600,525404.6872322194,416266.0025641026,230000.0
4,2.5,7.705262474866325,6233,2.0,0,0,3,7,7.705262474866325,0,736415.836067593,530484.3219776907,485919.5672823219,7.705262474866325,5352,540889.7483994878,409239.220855031,291375.0
4,1.75,7.595889917718538,12950,1.0,0,0,4,8,7.52294091807237,140,465643.9528301972,530484.3219776907,856784.4329896907,7.644919344958857,12850,540889.7483994878,614356.6018886161,524400.0
3,1.75,7.3777589082278725,16510,1.0,0,0,3,8,7.3777589082278725,0,576006.5651782893,530484.3219776907,648332.8574561403,7.31986492980897,10407,525404.6872322194,615367.3426034852,490000.0
4,2.75,7.989560449333865,15540,1.0,0,0,4,8,7.659171367666058,830,500272.68204282277,530484.3219776907,314115.60175054707,7.951559331155252,17136,561119.2484076433,336857.7622107062,402000.0
2,1.75,7.371489295214277,5136,1.5,0,3,3,9,7.1853870155804165,270,655402.928354579,530484.3219776907,790006.7768692325,7.832014180505469,5243,561119.2484076433,790006.7768692325,850000.0
3,2.75,7.649692623711514,20150,1.0,0,0,4,7,7.649692623711514,0,457184.9026076011,530484.3219776907,534045.3798076923,7.649692623711514,15500,511224.339301701,561410.3447098681,530000.0
3,1.75,7.575584651557793,7260,1.0,0,0,3,8,7.326465613840322,430,494167.4196378224,530484.3219776907,387114.1483375959,7.575584651557793,7548,508272.0541082164,474195.4477190849,360000.0
2,1.0,6.413458957167357,4560,1.0,0,0,3,5,6.413458957167357,0,504470.4909246618,530484.3219776907,553307.2604204864,6.835184586147301,1392,520155.3623559539,437957.3324324325,400000.0
2,1.5,7.200424892944957,1286,2.0,0,0,3,8,7.081708586105575,150,647638.6554621847,530484.3219776907,650587.12270476,7.286191714702382,1245,540889.7483994878,887472.7131782946,485500.0
2,1.0,6.877296071497429,10423,1.0,0,0,3,7,6.877296071497429,0,436675.32599972136,530484.3219776907,387114.1483375959,7.090076835776092,7857,540234.0233614536,379580.3383269202,345000.0
5,3.0,7.696212639346407,6380,1.0,0,0,3,7,7.272398392570047,760,509219.29289657215,530484.3219776907,472908.8885350434,7.580699752224563,5800,531519.7973068745,474195.4477190849,559900.0
5,3.0,7.8898337513942955,11761,1.0,0,0,3,7,7.222566018822171,1300,467736.79498639336,530484.3219776907,648332.8574561403,7.855544677915663,10703,551860.3387458007,671892.8182954505,515000.0
4,1.75,7.67786350067821,7700,2.0,0,0,2,8,7.67786350067821,0,491435.82012195326,530484.3219776907,820773.0808383168,7.640123172695364,7700,525404.6872322194,471233.5828033243,429000.0
